2024-09-11 14:05:09 status unpacked gzip:amd64 1.10-4ubuntu4
2024-09-11 14:05:09 startup packages configure
2024-09-11 14:05:09 configure gzip:amd64 1.10-4ubuntu4 <none>
2024-09-11 14:05:09 status unpacked gzip:amd64 1.10-4ubuntu4
2024-09-11 14:05:09 status half-configured gzip:amd64 1.10-4ubuntu4
2024-09-11 14:05:09 status installed gzip:amd64 1.10-4ubuntu4
2024-09-11 14:05:09 startup packages configure
2024-09-11 14:05:11 startup archives unpack
2024-09-11 14:05:11 upgrade hostname:amd64 3.23ubuntu2 3.23ubuntu2
2024-09-11 14:05:11 status half-configured hostname:amd64 3.23ubuntu2
2024-09-11 14:05:11 status unpacked hostname:amd64 3.23ubuntu2
2024-09-11 14:05:11 status half-installed hostname:amd64 3.23ubuntu2
2024-09-11 14:05:11 status unpacked hostname:amd64 3.23ubuntu2
2024-09-11 14:05:11 startup packages configure
2024-09-11 14:05:11 configure hostname:amd64 3.23ubuntu2 <none>
2024-09-11 14:05:11 status unpacked hostname:amd64 3.23ubuntu2
2024-09-11 14:05:11 status half-configured hostname:amd64 3.23ubuntu2
2024-09-11 14:05:11 status installed hostname:amd64 3.23ubuntu2
2024-09-11 14:05:11 startup packages configure
2024-09-11 14:05:13 startup archives unpack
2024-09-11 14:05:13 upgrade init-system-helpers:all 1.62 1.62
2024-09-11 14:05:13 status half-configured init-system-helpers:all 1.62
2024-09-11 14:05:13 status unpacked init-system-helpers:all 1.62
2024-09-11 14:05:13 status half-installed init-system-helpers:all 1.62
2024-09-11 14:05:13 status unpacked init-system-helpers:all 1.62
2024-09-11 14:05:13 startup packages configure
2024-09-11 14:05:13 configure init-system-helpers:all 1.62 <none>
2024-09-11 14:05:13 status unpacked init-system-helpers:all 1.62
2024-09-11 14:05:13 status half-configured init-system-helpers:all 1.62
2024-09-11 14:05:13 status installed init-system-helpers:all 1.62
2024-09-11 14:05:13 startup packages configure
2024-09-11 14:05:15 startup archives unpack
2024-09-11 14:05:15 upgrade libacl1:amd64 2.3.1-1 2.3.1-1
2024-09-11 14:05:15 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:15 status half-configured libacl1:amd64 2.3.1-1
2024-09-11 14:05:15 status unpacked libacl1:amd64 2.3.1-1
2024-09-11 14:05:15 status half-installed libacl1:amd64 2.3.1-1
2024-09-11 14:05:15 status unpacked libacl1:amd64 2.3.1-1
2024-09-11 14:05:15 startup packages configure
2024-09-11 14:05:15 configure libacl1:amd64 2.3.1-1 <none>
2024-09-11 14:05:15 status unpacked libacl1:amd64 2.3.1-1
2024-09-11 14:05:15 status half-configured libacl1:amd64 2.3.1-1
2024-09-11 14:05:15 status installed libacl1:amd64 2.3.1-1
2024-09-11 14:05:15 startup packages configure
2024-09-11 14:05:15 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:15 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:15 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:16 startup archives unpack
2024-09-11 14:05:16 upgrade libapt-pkg6.0:amd64 2.4.5 2.4.5
2024-09-11 14:05:16 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:16 status half-configured libapt-pkg6.0:amd64 2.4.5
2024-09-11 14:05:16 status unpacked libapt-pkg6.0:amd64 2.4.5
2024-09-11 14:05:16 status half-installed libapt-pkg6.0:amd64 2.4.5
2024-09-11 14:05:16 status unpacked libapt-pkg6.0:amd64 2.4.5
2024-09-11 14:05:17 startup packages configure
2024-09-11 14:05:17 configure libapt-pkg6.0:amd64 2.4.5 <none>
2024-09-11 14:05:17 status unpacked libapt-pkg6.0:amd64 2.4.5
2024-09-11 14:05:17 status half-configured libapt-pkg6.0:amd64 2.4.5
2024-09-11 14:05:17 status installed libapt-pkg6.0:amd64 2.4.5
2024-09-11 14:05:17 startup packages configure
2024-09-11 14:05:17 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:17 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:17 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:18 startup archives unpack
2024-09-11 14:05:18 upgrade libattr1:amd64 1:2.5.1-1build1 1:2.5.1-1build1
2024-09-11 14:05:18 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:18 status half-configured libattr1:amd64 1:2.5.1-1build1
2024-09-11 14:05:18 status unpacked libattr1:amd64 1:2.5.1-1build1
2024-09-11 14:05:18 status half-installed libattr1:amd64 1:2.5.1-1build1
2024-09-11 14:05:18 status unpacked libattr1:amd64 1:2.5.1-1build1
2024-09-11 14:05:18 startup packages configure
2024-09-11 14:05:18 configure libattr1:amd64 1:2.5.1-1build1 <none>
2024-09-11 14:05:18 status unpacked libattr1:amd64 1:2.5.1-1build1
2024-09-11 14:05:18 status half-configured libattr1:amd64 1:2.5.1-1build1
2024-09-11 14:05:18 status installed libattr1:amd64 1:2.5.1-1build1
2024-09-11 14:05:19 startup packages configure
2024-09-11 14:05:19 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:19 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:19 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:20 startup archives unpack
2024-09-11 14:05:20 upgrade libaudit-common:all 1:3.0.7-1build1 1:3.0.7-1build1
2024-09-11 14:05:20 status half-configured libaudit-common:all 1:3.0.7-1build1
2024-09-11 14:05:20 status unpacked libaudit-common:all 1:3.0.7-1build1
2024-09-11 14:05:20 status half-installed libaudit-common:all 1:3.0.7-1build1
2024-09-11 14:05:20 status unpacked libaudit-common:all 1:3.0.7-1build1
2024-09-11 14:05:20 startup packages configure
2024-09-11 14:05:20 configure libaudit-common:all 1:3.0.7-1build1 <none>
2024-09-11 14:05:20 status unpacked libaudit-common:all 1:3.0.7-1build1
2024-09-11 14:05:20 status half-configured libaudit-common:all 1:3.0.7-1build1
2024-09-11 14:05:20 status installed libaudit-common:all 1:3.0.7-1build1
2024-09-11 14:05:20 startup packages configure
2024-09-11 14:05:22 startup archives unpack
2024-09-11 14:05:22 upgrade libaudit1:amd64 1:3.0.7-1build1 1:3.0.7-1build1
2024-09-11 14:05:22 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:22 status half-configured libaudit1:amd64 1:3.0.7-1build1
2024-09-11 14:05:22 status unpacked libaudit1:amd64 1:3.0.7-1build1
2024-09-11 14:05:22 status half-installed libaudit1:amd64 1:3.0.7-1build1
2024-09-11 14:05:22 status unpacked libaudit1:amd64 1:3.0.7-1build1
2024-09-11 14:05:22 startup packages configure
2024-09-11 14:05:22 configure libaudit1:amd64 1:3.0.7-1build1 <none>
2024-09-11 14:05:22 status unpacked libaudit1:amd64 1:3.0.7-1build1
2024-09-11 14:05:22 status half-configured libaudit1:amd64 1:3.0.7-1build1
2024-09-11 14:05:22 status installed libaudit1:amd64 1:3.0.7-1build1
2024-09-11 14:05:22 startup packages configure
2024-09-11 14:05:22 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:22 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:22 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:24 startup archives unpack
2024-09-11 14:05:24 upgrade libblkid1:amd64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2024-09-11 14:05:24 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:24 status half-configured libblkid1:amd64 2.37.2-4ubuntu3
2024-09-11 14:05:24 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2024-09-11 14:05:24 status half-installed libblkid1:amd64 2.37.2-4ubuntu3
2024-09-11 14:05:24 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2024-09-11 14:05:24 startup packages configure
2024-09-11 14:05:24 configure libblkid1:amd64 2.37.2-4ubuntu3 <none>
2024-09-11 14:05:24 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2024-09-11 14:05:24 status half-configured libblkid1:amd64 2.37.2-4ubuntu3
2024-09-11 14:05:24 status installed libblkid1:amd64 2.37.2-4ubuntu3
2024-09-11 14:05:24 startup packages configure
2024-09-11 14:05:24 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:24 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:24 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:26 startup archives unpack
2024-09-11 14:05:26 upgrade libbz2-1.0:amd64 1.0.8-5build1 1.0.8-5build1
2024-09-11 14:05:26 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:26 status half-configured libbz2-1.0:amd64 1.0.8-5build1
2024-09-11 14:05:26 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2024-09-11 14:05:26 status half-installed libbz2-1.0:amd64 1.0.8-5build1
2024-09-11 14:05:26 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2024-09-11 14:05:26 startup packages configure
2024-09-11 14:05:26 configure libbz2-1.0:amd64 1.0.8-5build1 <none>
2024-09-11 14:05:26 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2024-09-11 14:05:26 status half-configured libbz2-1.0:amd64 1.0.8-5build1
2024-09-11 14:05:26 status installed libbz2-1.0:amd64 1.0.8-5build1
2024-09-11 14:05:26 startup packages configure
2024-09-11 14:05:26 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:26 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:26 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 startup archives unpack
2024-09-11 14:05:28 upgrade libc-bin:amd64 2.35-0ubuntu3 2.35-0ubuntu3
2024-09-11 14:05:28 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 status unpacked libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 status half-installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 status unpacked libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 startup packages configure
2024-09-11 14:05:28 configure libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:28 status unpacked libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:28 startup packages configure
2024-09-11 14:05:29 startup archives unpack
2024-09-11 14:05:29 upgrade libc6:amd64 2.35-0ubuntu3 2.35-0ubuntu3
2024-09-11 14:05:29 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:29 status half-configured libc6:amd64 2.35-0ubuntu3
2024-09-11 14:05:29 status unpacked libc6:amd64 2.35-0ubuntu3
2024-09-11 14:05:29 status half-installed libc6:amd64 2.35-0ubuntu3
2024-09-11 14:05:30 status unpacked libc6:amd64 2.35-0ubuntu3
2024-09-11 14:05:30 startup packages configure
2024-09-11 14:05:30 configure libc6:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:30 status unpacked libc6:amd64 2.35-0ubuntu3
2024-09-11 14:05:30 status half-configured libc6:amd64 2.35-0ubuntu3
2024-09-11 14:05:31 status installed libc6:amd64 2.35-0ubuntu3
2024-09-11 14:05:31 startup packages configure
2024-09-11 14:05:31 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:31 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:31 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:33 startup archives unpack
2024-09-11 14:05:33 upgrade libcap-ng0:amd64 0.7.9-2.2build3 0.7.9-2.2build3
2024-09-11 14:05:33 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:33 status half-configured libcap-ng0:amd64 0.7.9-2.2build3
2024-09-11 14:05:33 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2024-09-11 14:05:33 status half-installed libcap-ng0:amd64 0.7.9-2.2build3
2024-09-11 14:05:33 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2024-09-11 14:05:33 startup packages configure
2024-09-11 14:05:33 configure libcap-ng0:amd64 0.7.9-2.2build3 <none>
2024-09-11 14:05:33 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2024-09-11 14:05:33 status half-configured libcap-ng0:amd64 0.7.9-2.2build3
2024-09-11 14:05:33 status installed libcap-ng0:amd64 0.7.9-2.2build3
2024-09-11 14:05:33 startup packages configure
2024-09-11 14:05:33 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:33 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:33 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:35 startup archives unpack
2024-09-11 14:05:35 upgrade libcap2:amd64 1:2.44-1build3 1:2.44-1build3
2024-09-11 14:05:35 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:35 status half-configured libcap2:amd64 1:2.44-1build3
2024-09-11 14:05:35 status unpacked libcap2:amd64 1:2.44-1build3
2024-09-11 14:05:35 status half-installed libcap2:amd64 1:2.44-1build3
2024-09-11 14:05:35 status unpacked libcap2:amd64 1:2.44-1build3
2024-09-11 14:05:35 startup packages configure
2024-09-11 14:05:35 configure libcap2:amd64 1:2.44-1build3 <none>
2024-09-11 14:05:35 status unpacked libcap2:amd64 1:2.44-1build3
2024-09-11 14:05:35 status half-configured libcap2:amd64 1:2.44-1build3
2024-09-11 14:05:35 status installed libcap2:amd64 1:2.44-1build3
2024-09-11 14:05:35 startup packages configure
2024-09-11 14:05:35 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:35 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:35 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:36 startup archives unpack
2024-09-11 14:05:36 upgrade libcom-err2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2024-09-11 14:05:36 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:36 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:36 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:36 status half-installed libcom-err2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:36 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:37 startup packages configure
2024-09-11 14:05:37 configure libcom-err2:amd64 1.46.5-2ubuntu1 <none>
2024-09-11 14:05:37 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:37 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:37 status installed libcom-err2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:37 startup packages configure
2024-09-11 14:05:37 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:37 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:37 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:38 startup archives unpack
2024-09-11 14:05:38 upgrade libcrypt1:amd64 1:4.4.27-1 1:4.4.27-1
2024-09-11 14:05:38 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:38 status half-configured libcrypt1:amd64 1:4.4.27-1
2024-09-11 14:05:38 status unpacked libcrypt1:amd64 1:4.4.27-1
2024-09-11 14:05:38 status half-installed libcrypt1:amd64 1:4.4.27-1
2024-09-11 14:05:38 status unpacked libcrypt1:amd64 1:4.4.27-1
2024-09-11 14:05:38 startup packages configure
2024-09-11 14:05:38 configure libcrypt1:amd64 1:4.4.27-1 <none>
2024-09-11 14:05:38 status unpacked libcrypt1:amd64 1:4.4.27-1
2024-09-11 14:05:38 status half-configured libcrypt1:amd64 1:4.4.27-1
2024-09-11 14:05:38 status installed libcrypt1:amd64 1:4.4.27-1
2024-09-11 14:05:39 startup packages configure
2024-09-11 14:05:39 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:39 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:39 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:40 startup archives unpack
2024-09-11 14:05:40 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:40 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 startup packages configure
2024-09-11 14:05:40 configure libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 <none>
2024-09-11 14:05:40 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 status installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2024-09-11 14:05:40 startup packages configure
2024-09-11 14:05:40 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:40 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:40 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:42 startup archives unpack
2024-09-11 14:05:42 upgrade libdebconfclient0:amd64 0.261ubuntu1 0.261ubuntu1
2024-09-11 14:05:42 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:42 status half-configured libdebconfclient0:amd64 0.261ubuntu1
2024-09-11 14:05:42 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2024-09-11 14:05:42 status half-installed libdebconfclient0:amd64 0.261ubuntu1
2024-09-11 14:05:42 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2024-09-11 14:05:42 startup packages configure
2024-09-11 14:05:42 configure libdebconfclient0:amd64 0.261ubuntu1 <none>
2024-09-11 14:05:42 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2024-09-11 14:05:42 status half-configured libdebconfclient0:amd64 0.261ubuntu1
2024-09-11 14:05:42 status installed libdebconfclient0:amd64 0.261ubuntu1
2024-09-11 14:05:42 startup packages configure
2024-09-11 14:05:42 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:42 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:42 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:44 startup archives unpack
2024-09-11 14:05:44 upgrade libext2fs2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2024-09-11 14:05:44 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:44 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:44 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:44 status half-installed libext2fs2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:44 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:44 startup packages configure
2024-09-11 14:05:44 configure libext2fs2:amd64 1.46.5-2ubuntu1 <none>
2024-09-11 14:05:44 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:44 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:44 status installed libext2fs2:amd64 1.46.5-2ubuntu1
2024-09-11 14:05:44 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:44 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:44 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:46 startup archives unpack
2024-09-11 14:05:46 upgrade libffi8:amd64 3.4.2-4 3.4.2-4
2024-09-11 14:05:46 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:46 status half-configured libffi8:amd64 3.4.2-4
2024-09-11 14:05:46 status unpacked libffi8:amd64 3.4.2-4
2024-09-11 14:05:46 status half-installed libffi8:amd64 3.4.2-4
2024-09-11 14:05:46 status unpacked libffi8:amd64 3.4.2-4
2024-09-11 14:05:46 startup packages configure
2024-09-11 14:05:46 configure libffi8:amd64 3.4.2-4 <none>
2024-09-11 14:05:46 status unpacked libffi8:amd64 3.4.2-4
2024-09-11 14:05:46 status half-configured libffi8:amd64 3.4.2-4
2024-09-11 14:05:46 status installed libffi8:amd64 3.4.2-4
2024-09-11 14:05:46 startup packages configure
2024-09-11 14:05:46 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:46 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:46 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:48 startup archives unpack
2024-09-11 14:05:48 upgrade libgcc-s1:amd64 12-20220319-1ubuntu1 12-20220319-1ubuntu1
2024-09-11 14:05:48 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:48 status half-configured libgcc-s1:amd64 12-20220319-1ubuntu1
2024-09-11 14:05:48 status unpacked libgcc-s1:amd64 12-20220319-1ubuntu1
2024-09-11 14:05:48 status half-installed libgcc-s1:amd64 12-20220319-1ubuntu1
2024-09-11 14:05:48 status unpacked libgcc-s1:amd64 12-20220319-1ubuntu1
2024-09-11 14:05:48 startup packages configure
2024-09-11 14:05:48 configure libgcc-s1:amd64 12-20220319-1ubuntu1 <none>
2024-09-11 14:05:48 status unpacked libgcc-s1:amd64 12-20220319-1ubuntu1
2024-09-11 14:05:48 status half-configured libgcc-s1:amd64 12-20220319-1ubuntu1
2024-09-11 14:05:48 status installed libgcc-s1:amd64 12-20220319-1ubuntu1
2024-09-11 14:05:48 startup packages configure
2024-09-11 14:05:48 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:48 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:48 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:50 startup archives unpack
2024-09-11 14:05:50 upgrade libgcrypt20:amd64 1.9.4-3ubuntu3 1.9.4-3ubuntu3
2024-09-11 14:05:50 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:50 status half-configured libgcrypt20:amd64 1.9.4-3ubuntu3
2024-09-11 14:05:50 status unpacked libgcrypt20:amd64 1.9.4-3ubuntu3
2024-09-11 14:05:50 status half-installed libgcrypt20:amd64 1.9.4-3ubuntu3
2024-09-11 14:05:50 status unpacked libgcrypt20:amd64 1.9.4-3ubuntu3
2024-09-11 14:05:50 startup packages configure
2024-09-11 14:05:50 configure libgcrypt20:amd64 1.9.4-3ubuntu3 <none>
2024-09-11 14:05:50 status unpacked libgcrypt20:amd64 1.9.4-3ubuntu3
2024-09-11 14:05:50 status half-configured libgcrypt20:amd64 1.9.4-3ubuntu3
2024-09-11 14:05:50 status installed libgcrypt20:amd64 1.9.4-3ubuntu3
2024-09-11 14:05:50 startup packages configure
2024-09-11 14:05:50 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:50 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:50 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:52 startup archives unpack
2024-09-11 14:05:52 upgrade libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:52 status half-configured libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 status unpacked libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 status half-installed libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 status unpacked libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 startup packages configure
2024-09-11 14:05:52 configure libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1 <none>
2024-09-11 14:05:52 status unpacked libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 status half-configured libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 status installed libgmp10:amd64 2:6.2.1+dfsg-3ubuntu1
2024-09-11 14:05:52 startup packages configure
2024-09-11 14:05:52 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:52 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:52 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:53 startup archives unpack
2024-09-11 14:05:53 upgrade libgnutls30:amd64 3.7.3-4ubuntu1 3.7.3-4ubuntu1
2024-09-11 14:05:53 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:53 status half-configured libgnutls30:amd64 3.7.3-4ubuntu1
2024-09-11 14:05:53 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1
2024-09-11 14:05:53 status half-installed libgnutls30:amd64 3.7.3-4ubuntu1
2024-09-11 14:05:53 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1
2024-09-11 14:05:54 startup packages configure
2024-09-11 14:05:54 configure libgnutls30:amd64 3.7.3-4ubuntu1 <none>
2024-09-11 14:05:54 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1
2024-09-11 14:05:54 status half-configured libgnutls30:amd64 3.7.3-4ubuntu1
2024-09-11 14:05:54 status installed libgnutls30:amd64 3.7.3-4ubuntu1
2024-09-11 14:05:54 startup packages configure
2024-09-11 14:05:54 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:54 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:54 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:55 startup archives unpack
2024-09-11 14:05:55 upgrade libgpg-error0:amd64 1.43-3 1.43-3
2024-09-11 14:05:55 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:55 status half-configured libgpg-error0:amd64 1.43-3
2024-09-11 14:05:55 status unpacked libgpg-error0:amd64 1.43-3
2024-09-11 14:05:55 status half-installed libgpg-error0:amd64 1.43-3
2024-09-11 14:05:55 status unpacked libgpg-error0:amd64 1.43-3
2024-09-11 14:05:55 startup packages configure
2024-09-11 14:05:55 configure libgpg-error0:amd64 1.43-3 <none>
2024-09-11 14:05:55 status unpacked libgpg-error0:amd64 1.43-3
2024-09-11 14:05:55 status half-configured libgpg-error0:amd64 1.43-3
2024-09-11 14:05:55 status installed libgpg-error0:amd64 1.43-3
2024-09-11 14:05:55 startup packages configure
2024-09-11 14:05:55 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2024-09-11 14:05:55 status half-configured libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:55 status installed libc-bin:amd64 2.35-0ubuntu3
2024-09-11 14:05:57 startup archives unpack
2024-09-11 14:05:57 upgrade libgssapi-krb5-2:amd64 1.19.2-2 1.19.2-2
2024-09-11 14:05:57 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
